Turbine ID,Project State,Project Name,Year Online,Number of Project Turbines,Average Turbine Capacity,Turbine Manufacturer,Turbine Model,Total Rated Capacity,Hub Height,Total Height
3085307,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3085888,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3062441,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3084914,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3085061,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3085752,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3085871,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3061596,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3062260,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3061933,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3069458,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3085749,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3085885,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3061553,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3062518,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3061545,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3084651,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3085250,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3061555,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3061481,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3061724,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3085873,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3062471,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3062151,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3085705,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3062244,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3061775,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3076966,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3062481,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3061557,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3061834,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3085884,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3085068,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3062552,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3062636,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3085875,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3061974,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3085881,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3084498,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3085880,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3063312,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3074319,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3061467,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3062089,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3069450,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3085870,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3062480,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3085887,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3062616,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3062562,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3062574,TX,Callahan Divide,2017,76,114,GE Wind,GE1.5-87,1500,80,123.4
3084467,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085938,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085216,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3083881,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3083843,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084529,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084211,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085400,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085570,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085942,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085943,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085891,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085207,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085443,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085806,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084506,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084507,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3083888,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085907,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3084975,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084979,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084977,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085901,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3084435,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085906,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085390,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085533,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084517,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084565,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085242,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085660,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085153,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084724,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084729,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085948,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3084167,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085931,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3083819,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085918,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085944,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085917,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085954,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3084250,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085945,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3084758,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085453,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084447,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085078,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085620,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085904,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3084334,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085171,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085463,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084154,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085811,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084636,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3083612,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084839,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3083669,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085125,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085940,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085898,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085420,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3083698,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085547,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085205,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085150,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084228,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085911,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085585,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085914,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085892,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3083584,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3077950,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085941,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085926,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3084204,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084845,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085923,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3084290,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085292,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084096,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085953,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085903,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3084970,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085497,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084757,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085905,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085656,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085897,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3084209,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084962,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3083580,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084926,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084306,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085952,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3084336,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084571,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085922,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085767,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084188,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084790,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084878,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085089,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084063,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085908,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085348,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085467,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084100,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3083987,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084502,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3083625,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084430,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085925,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085367,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085099,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084175,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084526,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085677,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085895,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085550,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085448,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085930,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085909,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085555,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3083714,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085919,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085468,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084487,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085920,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085893,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085408,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085924,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085951,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085103,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085117,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085034,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084322,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085910,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085946,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3084400,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084747,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3083812,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085003,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085899,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3083538,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085110,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3083871,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084092,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084873,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084054,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085363,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085937,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3083745,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084025,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085418,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085928,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085251,TX,Capricorn Ridge,2017,199,298.5,GE Wind,GE1.5-91,1500,80,125.6
3085947,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085934,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3083904,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085912,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3083878,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084258,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085913,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3084645,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085106,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085135,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085916,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085629,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085342,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085900,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3084473,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085929,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085112,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084667,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085485,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084254,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3083473,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085894,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3084360,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084476,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085009,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085896,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085950,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085927,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3084942,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085935,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3086012,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085936,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085422,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085595,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084532,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3083977,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085932,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3083792,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085206,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3083938,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085551,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085902,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085915,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085939,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085949,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085028,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085457,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3084953,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085933,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3085921,TX,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,134.1
3084372,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3085441,TX,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500,80,125.6
3082202,TX,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500,80,125.6
3084376,TX,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500,80,125.6
3084554,TX,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500,80,125.6
3083526,TX,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500,80,125.6
3084159,TX,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-87,1500,80,123.4
3083988,TX,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500,80,125.6
3084552,TX,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500,80,125.6
3085066,TX,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500,80,125.6
3083543,TX,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500,80,125.6
3085326,TX,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500,80,125.6
